Episode,Time,Character,roll_type,tot_value,nat_value,num_kills
53,03:18:15,Beau,Attack,20.0,20.0,0.0
53,03:18:15,Beau,Attack,16.0,8.0,0.0
53,03:20:07,Caduceus,Healing,9.0,,0.0
53,03:20:07,Caduceus,Healing,9.0,,0.0
53,03:20:18,Nott,Sleight of Hand,23.0,12.0,0.0
53,03:25:22,Jester,Healing,14.0,,0.0
53,03:25:24,Jester,Healing,15.0,,0.0
53,03:26:09,Fjord,Perception,8.0,7.0,0.0
53,03:30:00,Beau,Perception,22.0,19.0,0.0
54,00:25:09,Fjord,Perception,15.0,14.0,0.0
54,00:25:20,Caduceus,Perception,14.0,6.0,0.0
54,00:25:51,Jester,Healing,10.0,,0.0
54,00:25:55,Jester,Healing,13.0,,0.0
54,00:51:02,Nott,Investigation,24.0,15.0,0.0
54,00:58:53,Caleb,Intelligence,9.0,3.0,0.0
54,00:59:07,Caleb,Deception,18.0,14.0,0.0
54,01:02:04,Caleb,Strength,11.0,10.0,0.0
54,01:02:45,Fjord,Deception,18.0,10.0,0.0
54,01:08:02,Fjord,Perception,18.0,17.0,0.0
54,01:08:41,Beau,Investigation,8.0,3.0,0.0
54,01:12:12,Caduceus,Nature,1.0,2.0,0.0
54,01:13:14,Frumpkin,Perception,8.0,5.0,0.0
54,01:14:26,Fjord,Perception,12.0,11.0,0.0
54,01:15:59,Fjord,Intimidation,20.0,12.0,0.0
54,01:19:35,Caleb,Stealth,4.0,2.0,0.0
54,01:19:37,Caduceus,Stealth,10.0,9.0,0.0
54,01:19:38,Jester,Stealth,11.0,7.0,0.0
54,01:19:40,Beau,Stealth,22.0,14.0,0.0
54,01:19:42,Nott,Stealth,26.0,15.0,0.0
54,01:22:02,Fjord,Perception,13.0,12.0,0.0
54,01:27:35,Beau,Investigation,20.0,19.0,0.0
54,01:27:39,Caduceus,Perception,27.0,19.0,0.0
54,01:29:12,Jester,Perception,22.0,17.0,0.0
54,01:30:07,Nott,Investigation,15.0,6.0,0.0
54,01:32:28,Beau,Persuasion,8.0,7.0,0.0
54,01:34:45,Jester,Deception,14.0,10.0,0.0
54,01:35:58,Beau,Deception,22.0,18.0,0.0
54,01:38:07,Fjord,Athletics,22.0,19.0,0.0
54,01:39:10,Fjord,Investigation,23.0,18.0,0.0
54,01:43:41,Beau,Hit Dice,44.0,,0.0
54,01:51:27,Beau,Attack,12.0,4.0,0.0
54,01:51:28,Beau,Attack,27.0,19.0,0.0
54,01:51:54,Beau,Damage,,,0.0
54,01:52:14,Beau,Attack,18.0,10.0,0.0
54,01:52:17,Beau,Attack,17.0,9.0,0.0
54,02:02:18,Beau,Survival,19.0,16.0,0.0
54,02:02:55,Beau,Stealth,13.0,10.0,0.0
54,02:03:15,Beau,Hit Dice,,,0.0
54,02:30:45,Fjord,Stealth,25.0,15.0,0.0
54,02:30:45,Yasha,Stealth,26.0,14.0,0.0
54,02:30:49,Beau,Stealth,27.0,9.0,0.0
54,02:30:50,Caleb,Stealth,23.0,11.0,0.0
54,02:30:59,Nott,Stealth,,,0.0
54,02:30:49,Nott,Stealth,34.0,13.0,0.0
54,02:31:03,Jester,Stealth,21.0,7.0,0.0
54,02:31:04,Caduceus,Stealth,26.0,15.0,0.0
54,02:31:56,Fjord,Perception,5.0,4.0,0.0
54,02:37:48,Yasha,Strength,23.0,19.0,0.0
54,02:41:00,Nott,Perception,20.0,20.0,0.0
54,02:43:55,Nott,Initiative,20.0,15.0,0.0
54,02:44:01,Jester,Initiative,19.0,15.0,0.0
54,02:44:01,Caduceus,Initiative,17.0,16.0,0.0
54,02:44:03,Beau,Initiative,18.0,13.0,0.0
54,02:44:05,Caleb,Initiative,16.0,15.0,0.0
54,02:44:28,Yasha,Initiative,14.0,12.0,0.0
54,02:44:34,Fjord,Initiative,4.0,4.0,0.0
54,02:45:46,Nott,Stealth,20.0,20.0,0.0
54,02:49:28,Jester,Spell Attack,12.0,4.0,0.0
54,02:50:07,Beau,Perception,22.0,19.0,0.0
54,02:53:26,Caleb,Wisdom Save,,,0.0
54,02:53:26,Caleb,Wisdom Save,26.0,19.0,0.0
54,02:56:12,Yasha,Wisdom Save,,,0.0
54,02:56:12,Yasha,Wisdom Save,16.0,17.0,0.0
54,02:59:37,Nott,Attack,28.0,19.0,0.0
54,02:59:53,Nott,Damage,26.0,,0.0
54,03:00:35,Nott,Stealth,22.0,11.0,0.0
54,03:01:40,Jester,Spell Attack,23.0,15.0,0.0
54,03:01:58,Jester,Damage,26.0,,0.0
54,03:02:45,Jester,Spell Attack,11.0,3.0,0.0
54,03:04:11,Beau,Attack,27.0,19.0,0.0
54,03:04:16,Beau,Attack,17.0,9.0,0.0
54,03:04:26,Beau,Damage,10.0,,0.0
54,03:04:28,Beau,Damage,6.0,,0.0
54,03:04:33,Beau,Attack,18.0,10.0,0.0
54,03:04:36,Beau,Damage,8.0,,0.0
54,03:04:45,Beau,Attack,25.0,17.0,0.0
54,03:04:47,Beau,Attack,10.0,2.0,0.0
54,03:04:54,Beau,Damage,10.0,,0.0
54,03:09:01,Caleb,Spell Attack,22.0,14.0,0.0
54,03:09:19,Caleb,Damage,10.0,,0.0
54,03:10:03,Beau,Attack,12.0,4.0,0.0
54,03:12:43,Fjord,Attack,19.0,10.0,0.0
54,03:14:20,Fjord,Attack,23.0,14.0,0.0
54,03:19:26,Beau,Intimidation,17.0,16.0,0.0
54,03:25:48,Fjord,Acrobatics,,,0.0
54,03:26:16,Jester,Strength,,,0.0
54,03:26:16,Jester,Strength,10.0,7.0,0.0
54,03:27:49,Jester,Strength,14.0,11.0,0.0
54,03:28:36,Beau,Perception,12.0,9.0,0.0
54,03:29:09,Nott,Perception,16.0,16.0,0.0
55,00:16:53,Nott,Stealth,20.0,20.0,0.0
55,00:16:53,Nott,Stealth,,,0.0
55,00:18:23,Nott,Perception,7.0,7.0,0.0
55,00:18:57,Fjord,Perception,1.0,1.0,0.0
55,00:22:03,Beau,Initiative,18.0,13.0,0.0
55,00:22:03,Jester,Initiative,19.0,15.0,0.0
55,00:22:04,Caleb,Initiative,19.0,17.0,0.0
55,00:22:16,Fjord,Initiative,14.0,14.0,0.0
55,00:22:16,Caduceus,Initiative,13.0,12.0,0.0
55,00:22:28,Nott,Initiative,10.0,5.0,0.0
55,00:22:32,Yasha,Initiative,6.0,4.0,0.0
55,00:25:24,Beau,Attack,27.0,19.0,0.0
55,00:25:59,Beau,Damage,9.0,,0.0
55,00:26:31,Beau,Attack,27.0,19.0,0.0
55,00:26:35,Beau,Damage,7.0,,1.0
55,00:28:01,Beau,Wisdom Save,5.0,2.0,0.0
55,00:29:56,Caleb,Spell Attack,18.0,10.0,0.0
55,00:30:08,Caleb,Damage,7.0,,0.0
55,00:30:46,Beau,Attack,22.0,14.0,0.0
55,00:30:54,Beau,Damage,11.0,,1.0
55,00:37:55,Yasha,Attack,,,0.0
55,00:37:55,Yasha,Attack,8.0,2.0,0.0
55,00:39:21,Fjord,Spell Attack,,,0.0
55,00:39:21,Fjord,Spell Attack,12.0,4.0,0.0
55,00:39:28,Fjord,Spell Attack,,,0.0
55,00:39:28,Fjord,Spell Attack,12.0,4.0,0.0
55,00:39:34,Fjord,Other,2.0,,0.0
55,00:39:50,Fjord,Damage,11.0,,0.0
55,00:41:13,Jester,Religion,18.0,17.0,0.0
55,00:42:35,Yasha,Perception,12.0,14.0,0.0
55,00:46:08,Jester,Nature,17.0,16.0,0.0
55,00:46:54,Nott,Perception,6.0,6.0,0.0
55,00:49:21,Fjord,Investigation,24.0,19.0,0.0
55,00:50:47,Caleb,Arcana,27.0,18.0,0.0
55,00:58:00,Nott,Perception,16.0,16.0,0.0
55,00:58:44,Caleb,Stealth,18.0,16.0,0.0
55,01:00:29,Caleb,Wisdom Save,12.0,5.0,0.0
55,01:01:04,Beau,Investigation,9.0,4.0,0.0
55,01:03:52,Fjord,Dexterity Save,3.0,3.0,0.0
55,01:03:54,Yasha,Dexterity Save,20.0,18.0,0.0
55,01:03:57,Beau,Dexterity Save,12.0,4.0,0.0
55,01:04:04,Jester,Dexterity Save,14.0,10.0,0.0
55,01:04:11,Caleb,Damage,34.0,,0.0
55,01:05:28,Nugget,Dexterity Save,,,0.0
55,01:06:33,Yasha,Initiative,18.0,16.0,0.0
55,01:06:34,Nott,Initiative,17.0,12.0,0.0
55,01:06:35,Beau,Initiative,15.0,10.0,0.0
55,01:06:51,Caleb,Initiative,11.0,10.0,0.0
55,01:06:58,Caduceus,Initiative,9.0,8.0,0.0
55,01:07:01,Fjord,Initiative,2.0,2.0,0.0
55,01:08:07,Fjord,Wisdom Save,7.0,5.0,0.0
55,01:11:04,Caleb,Wisdom Save,,,0.0
55,01:11:34,Nott,Stealth,26.0,15.0,0.0
55,01:14:38,Caleb,Constitution Save,16.0,10.0,0.0
55,01:17:08,Jester,Dexterity Save,11.0,7.0,0.0
55,01:07:09,Beau,Dexterity Save,24.0,16.0,0.0
55,01:17:21,Caleb,Damage,15.0,,0.0
55,01:17:37,Fjord,Dexterity Save,19.0,18.0,0.0
55,01:17:53,Fjord,Wisdom Save,17.0,15.0,0.0
55,01:23:16,Caleb,Dexterity Save,18.0,16.0,0.0
55,01:23:32,Caleb,Damage,28.0,,0.0
55,01:23:44,Caleb,Strength Save,19.0,18.0,0.0
55,01:24:17,Beau,Strength Save,20.0,17.0,0.0
55,01:24:28,Yasha,Strength Save,19.0,13.0,0.0
55,01:25:01,Fjord,Strength Save,1.0,1.0,0.0
55,01:25:20,Fjord,Constitution Save,20.0,15.0,0.0
55,01:25:20,Fjord,Constitution Save,22.0,17.0,0.0
55,01:27:07,Jester,Wisdom Save,24.0,16.0,0.0
55,01:28:25,Yasha,Attack,13.0,7.0,0.0
55,01:29:05,Yasha,Attack,24.0,18.0,0.0
55,01:29:19,Yasha,Damage,14.0,,0.0
55,01:29:37,Caleb,Constitution Save,25.0,19.0,0.0
55,01:29:37,Caleb,Constitution Save,15.0,9.0,0.0
55,01:29:47,Caleb,Wisdom Save,19.0,12.0,0.0
55,01:31:35,Nott,Acrobatics,20.0,12.0,0.0
55,01:32:26,Nott,Healing,9.0,,0.0
55,01:32:55,Nott,Stealth,20.0,9.0,0.0
55,01:33:15,Beau,Perception,22.0,19.0,0.0
55,01:33:54,Beau,Acrobatics,15.0,7.0,0.0
55,01:35:04,Nott,Wisdom Save,19.0,19.0,0.0
55,01:36:12,Yasha,Constitution Save,8.0,3.0,0.0
55,01:36:18,Yasha,Constitution Save,12.0,7.0,0.0
55,01:37:36,Fjord,Perception,11.0,10.0,0.0
55,01:39:20,Jester,Healing,20.0,,0.0
55,01:42:14,Fjord,Spell Attack,21.0,13.0,0.0
55,01:42:25,Fjord,Damage,6.0,,0.0
55,01:42:40,Fjord,Spell Attack,26.0,18.0,0.0
55,01:42:48,Fjord,Damage,6.0,,0.0
55,01:44:17,Yasha,Attack,,,0.0
55,01:46:27,Yasha,Attack,15.0,9.0,0.0
55,01:44:29,Yasha,Damage,17.0,,1.0
55,01:44:59,Yasha,Attack,,,0.0
55,01:44:59,Yasha,Attack,14.0,7.0,0.0
55,01:45:06,Yasha,Damage,11.0,,1.0
55,01:46:38,Caduceus,Healing,9.0,,0.0
55,02:14:21,Jester,Initiative,17.0,13.0,0.0
55,02:14:22,Caleb,Initiative,15.0,14.0,0.0
55,02:14:49,Caduceus,Initiative,14.0,13.0,0.0
55,02:14:50,Beau,Initiative,13.0,8.0,0.0
55,02:15:01,Fjord,Initiative,11.0,11.0,0.0
55,02:15:04,Nott,Initiative,8.0,3.0,0.0
55,02:15:08,Yasha,Initiative,9.0,7.0,0.0
55,02:17:49,Fjord,Wisdom Save,5.0,3.0,0.0
55,02:17:49,Fjord,Wisdom Save,20.0,20.0,0.0
55,02:21:21,Caleb,Spell Attack,16.0,8.0,0.0
55,02:21:37,Caleb,Damage,5.0,,0.0
55,02:23:57,Beau,Acrobatics,20.0,20.0,0.0
55,02:24:23,Beau,Attack,13.0,5.0,0.0
55,02:24:35,Beau,Attack,16.0,8.0,0.0
55,02:24:43,Beau,Damage,9.0,,0.0
55,02:25:16,Beau,Attack,11.0,3.0,0.0
55,02:26:02,Beau,Attack,24.0,16.0,0.0
55,02:26:02,Beau,Attack,20.0,12.0,0.0
55,02:26:09,Beau,Damage,9.0,,0.0
55,02:26:11,Beau,Damage,7.0,,0.0
55,02:28:05,Fjord,Damage,22.0,,0.0
55,02:29:49,Yasha,Wisdom Save,,,0.0
55,02:29:49,Yasha,Wisdom Save,5.0,6.0,0.0
55,02:31:40,Nott,Insight,13.0,,0.0
55,02:31:56,Nott,Attack,22.0,13.0,0.0
55,02:32:10,Nott,Damage,31.0,,1.0
55,02:33:06,Nott,Attack,25.0,15.0,0.0
55,02:34:10,Nott,Damage,10.0,,0.0
55,02:35:35,Jester,Wisdom,16.0,11.0,0.0
55,02:38:00,Jester,Dexterity Save,20.0,16.0,0.0
55,02:38:00,Caduceus,Dexterity Save,17.0,16.0,0.0
55,02:38:42,Jester,Damage,19.0,,0.0
55,02:39:25,Caduceus,Constitution Save,7.0,5.0,0.0
55,02:39:25,Caduceus,Constitution Save,10.0,8.0,0.0
55,02:40:37,Caleb,Spell Attack,,,0.0
55,02:40:42,Caleb,Spell Attack,18.0,13.0,0.0
55,02:40:50,Caleb,Spell Attack,18.0,13.0,0.0
55,02:40:58,Caleb,Damage,8.0,,0.0
55,02:42:22,Caduceus,Damage,11.0,,0.0
55,02:43:28,Yasha,Attack,8.0,2.0,0.0
55,02:44:39,Beau,Attack,13.0,5.0,0.0
55,02:45:01,Beau,Attack,13.0,5.0,0.0
55,02:45:08,Beau,Attack,21.0,13.0,0.0
55,02:45:18,Beau,Damage,6.0,,0.0
55,02:47:04,Beau,Attack,10.0,2.0,0.0
55,02:47:04,Beau,Attack,15.0,7.0,0.0
55,02:47:18,Beau,Attack,21.0,13.0,0.0
55,02:47:18,Beau,Attack,20.0,12.0,0.0
55,02:47:29,Beau,Damage,9.0,,0.0
55,02:50:22,Nott,Attack,,,0.0
55,02:50:22,Nott,Attack,26.0,17.0,0.0
55,02:50:32,Nott,Damage,21.0,,0.0
55,02:51:14,Jester,Spell Attack,,,0.0
55,02:51:14,Jester,Spell Attack,25.0,17.0,0.0
55,02:51:42,Jester,Damage,20.0,,0.0
55,02:53:31,Caleb,Spell Attack,,,0.0
55,02:53:31,Caleb,Spell Attack,20.0,12.0,0.0
55,02:54:46,Caduceus,Damage,19.0,,0.0
55,02:55:36,Beau,Attack,19.0,11.0,0.0
55,02:55:36,Beau,Attack,19.0,11.0,0.0
55,02:55:46,Beau,Damage,6.0,,0.0
55,02:56:15,Beau,Attack,19.0,11.0,0.0
55,02:56:15,Beau,Attack,,,0.0
55,02:56:23,Beau,Damage,7.0,,0.0
55,02:57:06,Beau,Attack,13.0,5.0,0.0
55,02:57:06,Beau,Attack,14.0,6.0,0.0
55,02:57:54,Yasha,Attack,1.0,1.0,0.0
55,02:59:57,Yasha,Attack,1.0,1.0,0.0
55,02:59:57,Yasha,Attack,16.0,10.0,0.0
55,03:00:18,Yasha,Attack,,,0.0
55,03:00:18,Yasha,Attack,21.0,15.0,0.0
55,03:00:35,Yasha,Damage,20.0,,0.0
55,03:01:38,Nott,Attack,18.0,9.0,0.0
55,03:01:54,Nott,Damage,20.0,,0.0
55,03:02:12,Yasha,Wisdom Save,10.0,11.0,0.0
55,03:02:12,Yasha,Wisdom Save,10.0,11.0,0.0
55,03:02:28,Nott,Attack,17.0,8.0,0.0
55,03:02:35,Nott,Damage,9.0,,0.0
55,03:02:52,Yasha,Wisdom Save,15.0,16.0,0.0
55,03:02:52,Yasha,Wisdom Save,15.0,16.0,0.0
55,03:04:08,Jester,Wisdom,14.0,9.0,0.0
55,03:07:29,Caleb,Death Save,6.0,6.0,0.0
55,03:07:29,Caleb,Death Save,1.0,1.0,0.0
55,03:09:00,Caduceus,Damage,14.0,,0.0
55,03:10:10,Caduceus,Constitution Save,14.0,12.0,0.0
55,03:10:56,Fjord,Spell Attack,18.0,10.0,0.0
55,03:11:07,Fjord,Spell Attack,20.0,12.0,0.0
55,03:11:39,Fjord,Spell Attack,27.0,19.0,0.0
55,03:12:09,Fjord,Damage,7.0,,0.0
55,03:12:21,Yasha,Wisdom Save,1.0,1.0,0.0
55,03:12:21,Yasha,Wisdom Save,5.0,6.0,0.0
55,03:12:41,Fjord,Spell Attack,,,0.0
55,03:13:04,Yasha,Attack,21.0,15.0,0.0
55,03:13:25,Yasha,Damage,17.0,,0.0
55,03:13:33,Yasha,Attack,,,0.0
55,03:15:05,Nott,Acrobatics,27.0,19.0,0.0
55,03:16:53,Jester,Spell Attack,,,0.0
55,03:20:54,Caleb,Death Save,,,0.0
55,03:20:54,Caleb,Death Save,,,0.0
55,03:22:51,Yasha,Wisdom Save,,,0.0
55,03:22:51,Yasha,Wisdom Save,16.0,17.0,0.0
55,03:24:22,Yasha,Attack,,,0.0
55,03:24:22,Yasha,Attack,23.0,17.0,0.0
55,03:24:40,Yasha,Damage,16.0,,0.0
55,03:26:09,Caduceus,Healing,7.0,,0.0
55,03:26:42,Beau,Attack,20.0,20.0,0.0
55,03:26:42,Beau,Attack,,,0.0
55,03:27:08,Beau,Damage,9.0,,0.0
55,03:27:18,Beau,Attack,25.0,17.0,0.0
55,03:27:18,Beau,Attack,,,0.0
55,03:27:21,Beau,Damage,8.0,,0.0
55,03:27:40,Beau,Attack,23.0,15.0,0.0
55,03:27:40,Beau,Attack,21.0,13.0,0.0
55,03:27:44,Beau,Damage,7.0,,0.0
55,03:28:25,Fjord,Spell Attack,11.0,3.0,0.0
55,03:28:34,Fjord,Spell Attack,25.0,17.0,0.0
55,03:28:50,Fjord,Damage,9.0,,0.0
55,03:29:17,Yasha,Attack,,,0.0
55,03:29:17,Yasha,Attack,20.0,14.0,0.0
55,03:29:29,Yasha,Damage,24.0,,0.0
55,03:30:43,Nott,Attack,16.0,7.0,0.0
55,03:30:50,Nott,Attack,,,0.0
55,03:33:13,Jester,Healing,7.0,,0.0
55,03:33:44,Jester,Spell Attack,13.0,5.0,0.0
55,03:34:07,Jester,Spell Attack,1.0,1.0,0.0
55,03:37:00,Jester,Attack,24.0,18.0,0.0
55,03:37:26,Jester,Damage,6.0,,0.0
55,03:38:12,Caleb,Dexterity Save,10.0,8.0,0.0
55,03:38:16,Nott,Dexterity Save,12.0,4.0,0.0
55,03:38:24,Jester,Dexterity Save,18.0,14.0,0.0
55,03:39:00,Nott,Attack,,,0.0
55,03:39:10,Caleb,Death Save,,,0.0
55,03:40:09,Beau,Attack,24.0,16.0,0.0
55,03:40:25,Beau,Damage,7.0,,0.0
55,03:40:37,Yasha,Wisdom Save,9.0,10.0,0.0
55,03:41:22,Beau,Attack,18.0,10.0,0.0
55,03:41:26,Beau,Damage,8.0,,0.0
55,03:41:32,Yasha,Wisdom Save,13.0,14.0,0.0
55,03:41:43,Beau,Attack,19.0,11.0,0.0
55,03:41:52,Beau,Damage,10.0,,0.0
55,03:42:00,Yasha,Wisdom Save,16.0,17.0,0.0
55,03:43:30,Fjord,Spell Attack,17.0,9.0,0.0
55,03:43:35,Fjord,Spell Attack,10.0,2.0,0.0
55,03:44:21,Yasha,Attack,,,0.0
55,03:44:21,Yasha,Attack,11.0,5.0,0.0
55,03:44:30,Yasha,Attack,,,0.0
55,03:44:30,Yasha,Attack,20.0,14.0,0.0
55,03:44:42,Yasha,Damage,21.0,,0.0
55,03:45:22,Nott,Attack,26.0,17.0,0.0
55,03:45:31,Nott,Damage,25.0,,0.0
55,03:45:41,Nott,Attack,21.0,12.0,0.0
55,03:45:46,Nott,Damage,8.0,,0.0
55,03:47:07,Jester,Spell Attack,10.0,2.0,0.0
55,03:48:51,Beau,Wisdom Save,22.0,19.0,0.0
55,03:51:24,Caleb,Death Save,20.0,20.0,0.0
55,03:53:20,Beau,Attack,20.0,12.0,0.0
55,03:53:28,Beau,Damage,6.0,,0.0
55,03:53:32,Beau,Attack,26.0,18.0,0.0
55,03:53:46,Beau,Damage,10.0,,1.0
55,03:56:24,Fjord,Death Save,,,0.0
55,03:58:13,Nott,Stealth,,,0.0
55,03:58:13,Nott,Stealth,20.0,20.0,0.0
55,03:58:50,Jester,Spell Attack,25.0,17.0,0.0
55,03:58:56,Jester,Damage,6.0,,0.0
55,03:59:39,Jester,Spell Attack,27.0,19.0,0.0
55,03:59:50,Jester,Damage,8.0,,0.0
55,04:03:28,Nott,Attack,,,0.0
55,04:03:28,Nott,Attack,25.0,16.0,0.0
55,04:03:40,Nott,Damage,20.0,,2.0
55,04:08:43,Caduceus,Healing,15.0,,0.0
55,04:09:22,Caleb,Investigation,21.0,12.0,0.0
55,04:09:29,Nott,Investigation,26.0,17.0,0.0
55,04:11:10,Jester,Investigation,4.0,3.0,0.0
55,04:14:48,Caduceus,Perception,26.0,18.0,0.0
55,04:14:52,Fjord,Investigation,20.0,20.0,0.0
55,04:18:57,Caduceus,Arcana,14.0,15.0,0.0
55,04:19:25,Caleb,Arcana,13.0,4.0,0.0
55,04:21:53,Jester,Healing,,,0.0
55,04:22:22,Caleb,Healing,,,0.0
56,00:24:13,Jester,Perception,8.0,3.0,0.0
56,00:33:14,Beau,Athletics,22.0,19.0,0.0
56,00:33:28,Jester,Athletics,20.0,17.0,0.0
56,00:34:08,Beau,Perception,20.0,20.0,0.0
56,00:35:27,Fjord,Athletics,6.0,3.0,0.0
56,01:09:05,Fjord,Insight,17.0,19.0,0.0
56,01:11:40,Jester,Persuasion,,,0.0
56,01:11:40,Jester,Persuasion,21.0,17.0,0.0
56,01:14:45,Jester,Deception,22.0,18.0,0.0
56,01:19:45,Beau,Perception,10.0,7.0,0.0
56,02:14:33,Fjord,Persuasion,23.0,18.0,0.0
56,02:20:12,Beau,Perception,13.0,10.0,0.0
56,02:20:43,Jester,Perception,8.0,3.0,0.0
56,02:23:36,Beau,Investigation,11.0,6.0,0.0
56,02:24:53,Jester,Sleight of Hand,16.0,9.0,0.0
56,02:28:11,Fjord,Perception,20.0,19.0,0.0
56,02:28:38,Nott,Investigation,20.0,11.0,0.0
56,02:28:38,Jester,Investigation,,,0.0
56,02:41:39,Jester,Persuasion,10.0,6.0,0.0
56,02:44:21,Nott,Deception,1.0,1.0,0.0
56,02:44:21,Nott,Deception,10.0,13.0,0.0
56,02:44:31,Jester,Deception,9.0,5.0,0.0
56,02:48:04,Fjord,Persuasion,,,0.0
56,02:48:04,Fjord,Persuasion,11.0,6.0,0.0
56,02:52:03,Caleb,Persuasion,16.0,12.0,0.0
57,00:39:57,Fjord,Perception,21.0,19.0,0.0
57,00:50:14,Nott,Investigation,24.0,15.0,0.0
57,00:59:49,Beau,Intelligence,8.0,6.0,0.0
57,01:06:36,Beau,Insight,23.0,17.0,0.0
57,01:44:55,Fjord,Insight,20.0,20.0,0.0
57,01:48:32,Fjord,Perception,1.0,1.0,0.0
57,02:36:53,Fjord,Perception,14.0,12.0,0.0
57,02:39:31,Fjord,Persuasion,23.0,18.0,0.0
57,02:56:14,Beau,Investigation,16.0,11.0,0.0
57,03:03:02,Nott,Persuasion,13.0,13.0,0.0
57,03:04:45,Jester,Dexterity,7.0,3.0,0.0
57,03:05:28,Jester,Dexterity,,,0.0
57,03:05:28,Jester,Dexterity,10.0,6.0,0.0
57,03:36:11,Caleb,Hit Points,8.0,6.0,0.0
57,03:36:14,Caduceus,Hit Points,8.0,5.0,0.0
57,03:36:16,Beau,Hit Points,8.0,5.0,0.0
57,03:36:18,Fjord,Hit Points,6.0,2.0,0.0
57,03:36:23,Nott,Hit Points,9.0,7.0,0.0
57,03:36:26,Jester,Hit Points,3.0,1.0,0.0
57,03:36:29,Jester,Hit Points,7.0,5.0,0.0
58,00:27:55,Fjord,Investigation,20.0,14.0,0.0
58,00:27:57,Caduceus,Investigation,5.0,6.0,0.0
58,00:31:55,Caduceus,Perception,19.0,10.0,0.0
58,00:33:07,Fjord,Persuasion,23.0,18.0,0.0
58,00:47:00,Caduceus,Insight,22.0,13.0,0.0
58,00:49:50,Fjord,History,6.0,4.0,0.0
58,00:53:33,Caleb,Persuasion,22.0,18.0,0.0
58,00:53:35,Beau,Persuasion,6.0,5.0,0.0
58,01:13:05,Beau,Perception,,,0.0
58,01:13:05,Beau,Perception,10.0,7.0,0.0
58,01:14:56,Beau,Perception,12.0,9.0,0.0
58,01:21:53,Beau,Persuasion,6.0,3.0,0.0
58,01:36:20,Jester,Perception,8.0,3.0,0.0
58,01:37:18,Jester,Persuasion,13.0,8.0,0.0
58,01:37:18,Jester,Persuasion,13.0,8.0,0.0
58,01:50:50,Yasha,Persuasion,17.0,15.0,0.0
58,01:54:35,Nott,Sleight of Hand,27.0,14.0,0.0
58,02:45:55,Yasha,Dexterity,8.0,6.0,0.0
58,02:48:02,Jester,Animal Handling,11.0,6.0,0.0
58,02:57:04,Caduceus,Religion,15.0,16.0,0.0
58,03:10:50,Fjord,Perception,13.0,11.0,0.0
58,03:13:35,Jester,Intimidation,1.0,1.0,0.0
58,03:14:28,Fjord,Intimidation,27.0,18.0,0.0
58,03:19:57,Fjord,Intimidation,17.0,8.0,0.0
58,03:21:16,Fjord,Deception,19.0,10.0,0.0
58,03:32:09,Yarnball,Stealth,14.0,14.0,0.0
58,03:32:10,Clarabelle,Stealth,9.0,9.0,0.0
58,03:32:11,Jannik,Stealth,17.0,17.0,0.0
58,03:34:12,Jester,Perception,20.0,20.0,0.0
58,03:34:15,Caduceus,Perception,11.0,2.0,0.0
58,03:34:15,Caleb,Perception,9.0,5.0,0.0
58,03:42:36,Fjord,Stealth,13.0,13.0,0.0
58,03:42:39,Beau,Stealth,27.0,18.0,0.0
58,03:42:41,Caleb,Stealth,12.0,10.0,0.0
58,03:42:42,Nott,Stealth,32.0,19.0,0.0
58,03:42:43,Jester,Stealth,17.0,13.0,0.0
58,03:42:46,Caduceus,Stealth,5.0,4.0,0.0
58,03:42:54,Yasha,Stealth,1.0,1.0,0.0
58,03:45:49,Yasha,Strength,20.0,20.0,0.0
59,00:15:14,Beau,Initiative,20.0,15.0,0.0
59,00:15:22,Fjord,Initiative,18.0,18.0,0.0
59,00:15:25,Yasha,Initiative,18.0,16.0,0.0
59,00:15:33,Caduceus,Initiative,17.0,16.0,0.0
59,00:15:43,Jester,Initiative,6.0,2.0,0.0
59,00:15:43,Caleb,Initiative,9.0,8.0,0.0
59,00:15:47,Nott,Initiative,1.0,1.0,0.0
59,00:16:57,Beau,Acrobatics,14.0,5.0,0.0
59,00:21:55,Yasha,Athletics,19.0,12.0,0.0
59,00:22:29,Yasha,Healing,5.0,,0.0
59,00:25:52,Fjord,Wisdom Save,11.0,,0.0
59,00:26:06,Fjord,Wisdom Save,18.0,,0.0
59,00:27:57,Caleb,Spell Attack,19.0,10.0,0.0
59,00:28:13,Caleb,Damage,23.0,,0.0
59,00:30:20,Jester,Perception,20.0,20.0,0.0
59,00:31:24,Nott,Attack,,,0.0
59,00:31:24,Nott,Attack,26.0,16.0,0.0
59,00:31:47,Nott,Damage,35.0,,0.0
59,00:32:32,Nott,Attack,19.0,9.0,0.0
59,00:32:40,Nott,Damage,11.0,,0.0
59,00:36:40,Beau,Attack,26.0,16.0,0.0
59,00:36:40,Beau,Other,3.0,,0.0
59,00:37:02,Beau,Damage,7.0,,0.0
59,00:37:32,Beau,Attack,22.0,12.0,0.0
59,00:37:32,Beau,Other,4.0,,0.0
59,00:37:40,Beau,Damage,8.0,,0.0
59,00:38:44,Beau,Attack,26.0,16.0,0.0
59,00:38:28,Beau,Attack,17.0,7.0,0.0
59,00:38:28,Beau,Other,3.0,,0.0
59,00:38:59,Beau,Damage,19.0,,0.0
59,00:40:31,Fjord,Persuasion,,,0.0
59,00:40:31,Fjord,Persuasion,9.0,4.0,0.0
